track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1_song,dot_match_1_score,dot_match_2_song,dot_match_2_score,dot_match_3_song,dot_match_3_score,centered_match_1_song,centered_match_1_score,centered_match_2_song,centered_match_2_score,centered_match_3_song,centered_match_3_score,correlation_match_1_song,correlation_match_1_score,correlation_match_2_song,correlation_match_2_score,correlation_match_3_song,correlation_match_3_score,cosine_match_1_song,cosine_match_1_score,cosine_match_2_song,cosine_match_2_score,cosine_match_3_song,cosine_match_3_score,tfidf_dot_match_1_song,tfidf_dot_match_1_score,tfidf_dot_match_2_song,tfidf_dot_match_2_score,tfidf_dot_match_3_song,tfidf_dot_match_3_score,tfidf_centered_match_1_song,tfidf_centered_match_1_score,tfidf_centered_match_2_song,tfidf_centered_match_2_score,tfidf_centered_match_3_song,tfidf_centered_match_3_score,tfidf_correlation_match_1_song,tfidf_correlation_match_1_score,tfidf_correlation_match_2_song,tfidf_correlation_match_2_score,tfidf_correlation_match_3_song,tfidf_correlation_match_3_score,tfidf_cosine_match_1_song,tfidf_cosine_match_1_score,tfidf_cosine_match_2_song,tfidf_cosine_match_2_score,tfidf_cosine_match_3_song,tfidf_cosine_match_3_score
TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,electronic,Vanilla Ice - Ice Is Workin' It,17762.0,Charley Patton - Shake It And Break It,12393.0,Meat Loaf - If It Aint Broke Break It,9883.0,Vanilla Ice - Ice Is Workin' It,17256.53000000032,Charley Patton - Shake It And Break It,12082.164999999752,Meat Loaf - If It Aint Broke Break It,9644.063750000232,Devo - Whip It,641.7986844926511,Robbie Williams - It's De-Lovely,640.9755155815975,Blossom Dearie - It's Too Good To Talk About Now,628.2049510847818,Devo - Whip It,0.8060299799284004,Robbie Williams - It's De-Lovely,0.8050355745285214,Blossom Dearie - It's Too Good To Talk About Now,0.7886888273832221,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),419.26629248576876,Lauryn Hill - Interlude 5,384.72702706530805,Twista - Overdose (Album Version),349.17178127908187,Enrique Iglesias - She Be The One,202.83450166024045,Juvenile - Around The Way [Explicit Album Version],194.16535169205943,Obie Trice - Hoodrats,193.4712738633531,Enrique Iglesias - She Be The One,242.24841168297348,MU330 - Tune Me Out,221.6189803252764,T.Rex - The Street And Babe Shadow,219.08380797138517,Enrique Iglesias - She Be The One,0.36235956111543977,MU330 - Tune Me Out,0.32102186236446056,Archive - Black,0.3177116366552024
TRBROFT128F92F8769,SOYPPAZ12A8C143CD6,ARORMBJ1241B9CDB1A,Ke$ha,Boots &  Boys,electronic,Lauryn Hill - Interlude 5,7159.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5610.0,Twista - I'm A Winner (Amended Album Version),5042.0,Lauryn Hill - Interlude 5,6581.240000000054,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5126.832500000051,Nelly - Splurge,4747.297500000057,Stephanie McIntosh - Overcome,537.5586628035107,Carpark North - I And You,528.058038050871,Ty Herndon - Pray For Me,521.6080800695723,Stephanie McIntosh - Overcome,0.6839576875521296,Carpark North - I And You,0.6698112711198629,Ty Herndon - Pray For Me,0.6666235837587444,Ella Fitzgerald - Manhattan,226.64172327181686,Mariah Carey - Joy Ride,221.232851289611,Kelis - Milkshake,214.0203501254395,Mariah Carey - Joy Ride,170.1264686780904,Ledisi - Joy,169.97427900718074,Ella Fitzgerald - Manhattan,164.76855074606033,Cass McCombs - Jonesy Boy,261.55571092604566,Ledisi - Joy,233.03520013465607,Stoa - Infant Joy,216.55972811502252,Cass McCombs - Jonesy Boy,0.3669654540961877,Ledisi - Joy,0.3296042400893412,Stoa - Infant Joy,0.28966844594668256
TRIIWCU128F92F876A,SOQVJWF12A58A801EF,ARORMBJ1241B9CDB1A,Ke$ha,Animal,electronic,Lauryn Hill - Interlude 5,2855.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2445.0,Eminem - 8 Mile,2084.0,Lauryn Hill - Interlude 5,2503.560000000007,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2151.098749999997,Eminem - 8 Mile,1862.201250000014,Bird York - Lovely Thing,510.06679329242166,Wyclef Jean - Intro,464.1366154589382,Tanya Tucker - Complicated,463.91076142264006,Bird York - Lovely Thing,0.654051801775045,KRS ONE - I'm On The Mic,0.5985801754588809,Tanya Tucker - Complicated,0.5968432700931395,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),164.85763691592345,Lauryn Hill - Interlude 5,157.34335989547986,Hollywood Undead - Undead,145.43890701299364,Big Bad Voodoo Daddy - Sleep Tight,110.43966787987063,Bishop Allen - The Monitor,103.04417292371781,Sugababes - Back When,100.25690527069496,Modern English - A Viable Commercial,292.3033497137063,Big Bad Voodoo Daddy - Sleep Tight,282.7705299725716,Simon & Garfunkel - The 59th Street Bridge Song (Feelin' Groovy),217.91598931226713,Modern English - A Viable Commercial,0.37610505027208124,Big Bad Voodoo Daddy - Sleep Tight,0.3731028592319,Bishop Allen - The Monitor,0.3121596919713562
TRVDAHO128F92F231E,SOXUSKK12A8C144F94,AR0IVTL1187B9AD520,Katy Perry,Hot N Cold (Innerpartysystem Main),electronic,Lauryn Hill - Interlude 5,12488.0,Twista - I'm A Winner (Amended Album Version),10641.0,Eminem - My Darling,8864.0,Lauryn Hill - Interlude 5,11742.800000000014,Twista - I'm A Winner (Amended Album Version),10153.98749999998,Eminem - My Darling,8407.86875000007,Sleeper - Delicious,703.6955994297111,Husker Du - You're A Soldier,676.8533997327576,Patricia Barber - You're The Top,674.3385564279281,Sleeper - Delicious,0.8817949394087483,Husker Du - You're A Soldier,0.8488816012487144,Patricia Barber - You're The Top,0.8453425561130551,Lauryn Hill - Interlude 5,287.06959414307835,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),280.7131523699437,DJ Quik - Safe + Sound,220.2214936326447,Lauryn Hill - Interlude 5,137.10241983857702,Jamie Foxx - Warm Bed,129.47114857763717,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),127.85724058139014,Kevin Devine - It's Only Your Life,233.61367770420927,Swans - Time Is Money (Bastard),230.42228997841568,Yeah Yeah Yeahs - Dudley,220.95182156269902,Kevin Devine - It's Only Your Life,0.34875260674573394,Yeah Yeah Yeahs - Dudley,0.32576366481315516,Swans - Time Is Money (Bastard),0.312147984237235
TRUGOGT128F92F29E9,SONPGGS12AB0183AD2,AR0WLH6119B8669027,Owl City,Captains and Cruise Ships,electronic,Lauryn Hill - Interlude 5,4515.0,Twista - I'm A Winner (Amended Album Version),3927.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3868.0,Lauryn Hill - Interlude 5,4128.600000000028,Twista - I'm A Winner (Amended Album Version),3674.47500000002,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3544.862499999991,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),641.1788810990721,MC Paul Barman - Excuse You,633.9009415809869,Kevin Devine - Fever Moon,631.3562527592215,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),0.8141768003827177,MC Paul Barman - Excuse You,0.8033942014035339,Kool Moe Dee - Bad Mutha,0.8008511948149708,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),220.3473616599529,The Streets - Weak Become Heroes,210.42618874003716,Eminem - My Darling,201.89358753638498,The Streets - Weak Become Heroes,121.8497004181338,Tony Yayo - Dear Suzie,100.5862324325569,The Kovenant - Spaceman,95.46094801837766,Katie Melua - faraway voice,262.154307481917,The Kovenant - Spaceman,203.46971906113478,Minnie Driver - Mary,187.08169977695422,Katie Melua - faraway voice,0.36878468574233725,The Kovenant - Spaceman,0.33363585016433683,The Streets - Weak Become Heroes,0.32458371350965154
TRNEITZ128F92F29EA,SOIFHDS12AB0183AD5,AR0WLH6119B8669027,Owl City,Designer Skyline,electronic,Lauryn Hill - Interlude 5,1541.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1175.0,Eminem - My Darling,842.0,Lauryn Hill - Interlude 5,1428.7600000000102,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1081.1362500000096,Nelly - Splurge,774.1087499999892,General Surgery - Viva ! blunt force trauma,628.0454809891359,Further Seems Forever - Snowbirds And Townies,606.6469410765549,Motörhead - Out of the sun,597.7568886815083,General Surgery - Viva ! blunt force trauma,0.7851486506977174,Further Seems Forever - Snowbirds And Townies,0.7651734526569165,Motörhead - Out of the sun,0.7534389410179979,Eminem - 8 Mile,101.93923517011758,Dar Williams - Mortal City,84.94462022860576,Parliament - Mr. Wiggles,75.01005503632568,Eminem - 8 Mile,58.36774334966413,Dar Williams - Mortal City,54.865225261068915,Dilated Peoples - Expansion Team Theme,51.276473599335084,Emiliana Torrini - Sunny Road,213.55372683831925,Incognito - Marrakech,193.52587054184917,Burning Spear - Red Gold And Green,192.03225683396923,Emiliana Torrini - Sunny Road,0.3017384485953608,Incognito - Marrakech,0.2721113240411298,Billy Currington - Where The Girls Are,0.2671219865284117
TRMIHFS128F92F2A01,SOLCHRP12AC468D757,AR0WLH6119B8669027,Owl City,Early Birdie,electronic,Lauryn Hill - Interlude 5,1648.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1532.0,Twista - I'm A Winner (Amended Album Version),1283.0,Lauryn Hill - Interlude 5,1414.3199999999756,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1336.578750000025,Twista - I'm A Winner (Amended Album Version),1130.282499999996,The Streets - The Irony Of It All (Album Version),430.86542150769947,Lil Wyte - Ten Toes Tall,425.0832300749548,Blackstreet - How We Do,423.1161227338197,The Streets - The Irony Of It All (Album Version),0.5676366039949823,Lil Wyte - Ten Toes Tall,0.562233593749491,Blackstreet - How We Do,0.5587293207500901,Lauryn Hill - Interlude 5,189.2752706544744,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),146.43345196372715,Eminem - 8 Mile,146.20737876552477,Lauryn Hill - Interlude 5,88.9901838111068,Atmosphere - Hair,82.10436996113162,Haste The Day - Chorus Of Angels,78.64486866057705,Curtis Stigers - Sleeping With The Lights On,182.01207776940026,Diana Krall - How Deep Is The Ocean (How High Is The Sky),180.89781327921884,Hawk Nelson - From Underneath,179.78753911260316,Lauryn Hill - Adam Lives In Theory,0.28694103620926437,Atmosphere - Hair,0.2858211604601069,Gang Starr - 2 Deep,0.2817264279290731
TRDEVZQ128F931BAED,SOQLHST12AB0184A27,AR0WLH6119B8669027,Owl City,Meteor Shower,electronic,Lauryn Hill - Interlude 5,1163.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1160.0,Erykah Badu - I Want You,1140.0,Erykah Badu - I Want You,1106.1875000000125,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1083.0624999999927,Lauryn Hill - Interlude 5,1071.0000000000036,K'Naan - Soobax,607.4991337796993,Ashley MacIsaac - I Don't Need This,583.0139887055118,Sage Francis - Keep Moving,581.9589207430147,K'Naan - Soobax,0.7650891375745664,Ashley MacIsaac - I Don't Need This,0.7358109493375435,Sage Francis - Keep Moving,0.7335432208111056,Lauryn Hill - Interlude 5,63.676632391920194,Eminem - 8 Mile,58.35438406543567,The Handful - Memorial Day,49.21859284733896,The Handful - Memorial Day,38.12154519578669,Ayo - Down On My Knees,37.456911087760204,Spice Girls - Ain't No Stopping Us Now,37.027157283611196,Jane Child - Don't Let It Get To You (Album Version),262.33238408612306,Atomic Rooster - Banstead,254.43566860505675,Kings Of Convenience - Summer On The West Hill,219.22018295729097,Jane Child - Don't Let It Get To You (Album Version),0.35158056320713876,Atomic Rooster - Banstead,0.33362134655572145,Kings Of Convenience - Summer On The West Hill,0.2959439780332499
TRCXWLU128F92F2A0D,SOWHUXB12AB01816EE,AR0WLH6119B8669027,Owl City,This Is The Future,electronic,Lauryn Hill - Interlude 5,1856.0,Eminem - My Darling,1367.0,Pain of Salvation - Spitfall,1234.0,Lauryn Hill - Interlude 5,1723.520000000019,Eminem - My Darling,1285.9099999999985,Pain of Salvation - Spitfall,1170.2800000000072,Unter Null - Disgrace (Unholy Remix),552.2218012796932,Pencey Prep - Fat And Alone,542.8988909411305,Pain of Salvation - Spitfall,531.6128236257747,Unter Null - Disgrace (Unholy Remix),0.6985047749255158,Pencey Prep - Fat And Alone,0.6852745463773746,Pain of Salvation - Spitfall,0.6745163695357015,Lauryn Hill - Interlude 5,113.24063127101992,Eminem - 8 Mile,89.97390478700254,Black Moon - Black Smif-n-Wessun (LP Version),84.50544474868572,Black Moon - Black Smif-n-Wessun (LP Version),66.05603256936601,Lauryn Hill - Interlude 5,64.43021952489312,Hawk Nelson - Turn It On,62.32412690958974,The Pietasters - Crime,208.29054926221707,The Prodigy - Wake Up Call (Album Version),191.71770727770985,MU330 - Curse,190.48742758273704,The Pietasters - Crime,0.2859332024512943,Symphorce - Tears,0.26977733587255986,Enigma - Modern Crusaders.,0.26376791634394103
TRVJTNA128F934D19D,SOKTUGM12AB0184005,ARRBF3M1187FB4D59F,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Lauryn Hill - Interlude 5,2013.0,Ja Rule - One of Us,1452.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1150.0,Lauryn Hill - Interlude 5,1799.5600000000345,Ja Rule - One of Us,1322.949999999972,Ladyhawke - Crazy World,1077.7200000000105,Dead Kennedys - Goons of Hazzard,505.195942608884,Zeigeist - Black Milk,504.92510177137433,IMMORTAL - Tyrants,503.7947789525696,Dead Kennedys - Goons of Hazzard,0.6419693117332821,Zeigeist - Black Milk,0.6414269805898185,IMMORTAL - Tyrants,0.639052040676579,Kurt Elling - Resolution,159.31219842993636,Prince - I Love U In Me ( LP Version),150.6865203606929,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),139.67960090498997,Kurt Elling - Resolution,113.08982738039482,Jah Cure - Sticky,110.68911219669921,Prince - I Love U In Me ( LP Version),96.89095574456668,J.J. Cale - Starbound,247.15395281047245,Tin Machine - Heaven's In Here (1999 Digital Remaster),226.10997191817358,Bob Marley & The Wailers - Africa Unite,207.05852422066326,J.J. Cale - Starbound,0.3318515510809984,Tin Machine - Heaven's In Here (1999 Digital Remaster),0.30656894932007134,Bob Marley & The Wailers - Africa Unite,0.2874977680857277
TRRBLPE128F9311B20,SOMSZSA12AB0182E3A,ARVKJGO12086C15075,LMFAO,Bounce,electronic,Lauryn Hill - Interlude 5,5836.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5283.0,Twista - I'm A Winner (Amended Album Version),4858.0,Lauryn Hill - Interlude 5,5295.039999999997,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4830.607500000031,Twista - I'm A Winner (Amended Album Version),4504.464999999922,OutKast - Claimin' True,628.9059981824647,Redman - Soopaman Luva 3,617.5458960678234,Warren G - We Brings Heat,617.0572770654529,OutKast - Claimin' True,0.7984691070649035,Redman - Soopaman Luva 3,0.7856642453075681,Warren G - We Brings Heat,0.7856556202122472,2Pac - Strictly 4 My N.I.G.G.A.Z.,419.32172184810275,DMX - Keep Your Shit The Hardest,405.23457928134343,DJ Quik - Safe + Sound,397.89074623171047,2Pac - Strictly 4 My N.I.G.G.A.Z.,292.8737456481366,DMX - Keep Your Shit The Hardest,281.65307676461634,Young Jeezy - Still On It,276.9319717663892,2Pac - Strictly 4 My N.I.G.G.A.Z.,289.28254448251397,50 Cent - Rowdy Rowdy,282.17466493165483,Obie Trice - 24's,281.6865808662888,2Pac - Strictly 4 My N.I.G.G.A.Z.,0.4446721195367147,50 Cent - Rowdy Rowdy,0.4275822731995316,Onyx - The Worst,0.42413254536440753
TRWQYOY128F425BD4C,SOODXDV12A8AE4807F,AR5K3CW1187FB45B46,Crystal Castles,Vanished,electronic,Lauryn Hill - Interlude 5,3888.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3138.0,Eminem - My Darling,2836.0,Lauryn Hill - Interlude 5,3420.639999999988,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2747.157500000029,Eminem - My Darling,2549.932499999995,Gin Blossoms - Cheatin',500.969787777658,The Jazz Butcher - She's On Drugs,496.02232602289416,Blanks77 - We Don't Need You,495.3558191571772,Gin Blossoms - Cheatin',0.6459466467702077,The Jazz Butcher - She's On Drugs,0.6432865071081605,Faithless - The Man In You,0.641279012996349,Dar Williams - Mortal City,223.13512896948035,Eminem - 8 Mile,207.10002379149222,Ying Yang Twins - 1st Booty On Duty,190.14652147223228,Dar Williams - Mortal City,136.86953522338516,Beastie Boys - An Open Letter To NYC,111.79508683323719,Scary Kids Scaring Kids - Holding On,102.1348632351556,The Besnard Lakes - On Bedford and Grand,236.1298178652755,Exploited - Dead Cities,233.53927516068552,Total Chaos - Riot City,216.29239104218235,Exploited - Dead Cities,0.3273920662235328,Kevin Max - Greensleeves,0.3232749676203481,The Besnard Lakes - On Bedford and Grand,0.317497626718447
TRLLRQA128F427C709,SOSKKKY12A8C13ED21,AR5K3CW1187FB45B46,Crystal Castles,Xxzxcuzx,electronic,Lauryn Hill - Interlude 5,1470.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),850.0,Twista - I'm A Winner (Amended Album Version),775.0,Lauryn Hill - Interlude 5,1337.5200000000132,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),739.2099999999974,Twista - I'm A Winner (Amended Album Version),688.420000000001,Dead Kennedys - Kinky Sex Makes the World Go 'Round,488.7699365616812,Gang Starr - The Place We Dwell,471.5348710872819,Pink Martini - Tea For Two (Featuring Jimmy Scott),468.84212732873465,Dead Kennedys - Kinky Sex Makes the World Go 'Round,0.6341422287171887,Gang Starr - The Place We Dwell,0.6127327547271881,Pink Martini - Tea For Two (Featuring Jimmy Scott),0.6055912252321028,Lauryn Hill - Interlude 5,113.34502912159012,Clipse - Dirty Money,103.05102964806271,Onyx - Face Down,92.1418623972868,Clipse - Dirty Money,74.07591687650803,Onyx - Face Down,53.86529622201296,Lauryn Hill - Interlude 5,53.09431679996945,Voodoo Glow Skulls - Left For Dead,189.07548291852783,INXS - Love Is (What I Say),188.5422242970918,G4 - You're The Voice,186.28977646109874,Voodoo Glow Skulls - Left For Dead,0.2821290124467563,G4 - You're The Voice,0.2706703968320984,INXS - Love Is (What I Say),0.26677345279170933
TRDFWPG128F148D4DF,SOIWRAH12A6D4F66C0,ARBEOHF1187B9B044D,Madonna,Die Another Day [Live],electronic,Mario Vazquez - Everytime I...,6749.0,Eminem - 8 Mile,6677.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6560.0,Mario Vazquez - Everytime I...,6588.687500000084,Eminem - 8 Mile,6346.043749999956,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),6121.456250000048,Bracket - Cynically Depressed,563.3500183136566,The Runaways - School Days,556.2236587416397,Floetry - I'll Die,547.0063518549259,Bracket - Cynically Depressed,0.7094642914514258,The Runaways - School Days,0.7007093700486069,Floetry - I'll Die,0.6895672809576248,Lauryn Hill - Interlude 5,196.149713683215,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),182.82636771981282,Afroman - Life of Tha Party,178.29641244708125,Afroman - Life of Tha Party,143.876466651808,Kanye West - Can't Tell Me Nothing,130.4574360227857,KMD - Plumskinzz (Loose Hoe_ God & Cupid),113.8143019379511,Brian Eno - Just Another Day (Album Version),232.47055967934764,Devendra Banhart - My Dearest Friend,216.32537625603916,Joe Bonamassa - Woke up Dreaming,211.14133756913844,Brian Eno - Just Another Day (Album Version),0.3062178315834465,Joe Bonamassa - Woke up Dreaming,0.298390084879642,Afroman - Life of Tha Party,0.2900531536105366
TRVWMWN128E0788952,SOMANNK12A6701F0A1,ARN5NHX1187FB4F755,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Lauryn Hill - Interlude 5,2808.0,Twista - I'm A Winner (Amended Album Version),1708.0,Erykah Badu - I Want You,1654.0,Lauryn Hill - Interlude 5,2565.119999999992,Erykah Badu - I Want You,1564.7349999999892,Twista - I'm A Winner (Amended Album Version),1549.270000000008,RIDDLIN' KIDS - Ship Jumper,501.3436034376306,The Wonder Years - Dude_ What Is a Land Pirate?,496.44142843112667,Harry Connick_ Jr. - We Are In Love,491.7080567344941,The Wonder Years - Dude_ What Is a Land Pirate?,0.636663868729615,RIDDLIN' KIDS - Ship Jumper,0.6354443948563383,Tony Sly - On the Outside,0.6318878355032662,Lauryn Hill - Interlude 5,145.4177601262475,Momus - Closer To You,127.95992398353327,Jessica Simpson - The Lover In Me,127.44539119781933,Jessica Simpson - The Lover In Me,107.23055882887918,Rise Against - Survive,86.22639310263105,Ima Robot - Lovers In Captivity,84.08972262341719,Buck-O-Nine - Pass The Dutchie,350.16081318486175,Jessica Simpson - The Lover In Me,237.55633070203203,Ima Robot - Lovers In Captivity,219.13668003195588,Buck-O-Nine - Pass The Dutchie,0.4606872902089256,Jessica Simpson - The Lover In Me,0.33412507338743963,Ima Robot - Lovers In Captivity,0.3165024596205422
TRDHPGJ128F4289C44,SOESBMW12A8AE48210,AR8V1X71187B9B919B,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,Lauryn Hill - Interlude 5,4574.0,Twista - I'm A Winner (Amended Album Version),3212.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3103.0,Lauryn Hill - Interlude 5,4102.959999999991,Twista - I'm A Winner (Amended Album Version),2904.160000000016,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),2709.0800000000218,Neil Diamond - Delirious Love,478.39255258376727,Bonnie Raitt - Hear Me Lord,466.0765864041337,Smokey Robinson - Cruisin',465.2991781948595,Neil Diamond - Delirious Love,0.6164540227043704,Bonnie Raitt - Hear Me Lord,0.6009380536653515,Smokey Robinson - Cruisin',0.5990691303805199,Lauryn Hill - Interlude 5,275.4736481809744,R. Kelly - Kickin' It With Your Girlfriend,222.60356888886525,The Streets - Weak Become Heroes,212.79121977806605,R. Kelly - Kickin' It With Your Girlfriend,167.96477988524342,Dean Martin - Kiss,154.92392650304726,Tammy Wynette - I Believe,140.33157859630066,JayMay - You Are The Only One I Love,251.97561123952192,Tammy Wynette - I Believe,235.556817623769,Dean Martin - Kiss,218.10620180486217,JayMay - You Are The Only One I Love,0.35215925714388696,Tammy Wynette - I Believe,0.3359674143990641,Dean Martin - Kiss,0.3201759839308524
TRFSQXF128F9311B25,SOCHMTD1288D3E7D9D,ARVKJGO12086C15075,LMFAO,I Am Not A Whore,electronic,Eminem - 8 Mile,5184.0,Rufio - Over It (Acoustic),4802.0,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4730.0,Eminem - 8 Mile,5012.135000000097,Rufio - Over It (Acoustic),4709.685000000132,Mario Vazquez - Everytime I...,4608.749999999837,Phosphorescent - Not A Heel,686.1025941596478,Björk - Hunter,684.6882268541827,Room Eleven - Bitch,682.7206724564866,Phosphorescent - Not A Heel,0.8594093108896051,Björk - Hunter,0.8576710520204935,Room Eleven - Bitch,0.8550069600086608,Eminem - 8 Mile,131.0053250601043,Lauryn Hill - Interlude 5,99.85494803898673,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),98.74180590237066,Eminem - 8 Mile,82.11241263962232,Obie Trice - Hoodrats,68.1400164198294,Tamia - Mr. Cool (Featuring Mario Winans) (Album Version),66.41330560946867,Merle Haggard - Love Me Tender,254.83213850794783,Tamia - Mr. Cool (Featuring Mario Winans) (Album Version),248.05381389306228,Jay-Jay Johanson - Rush,241.7723765458263,Merle Haggard - Love Me Tender,0.3478558136228049,Tamia - Mr. Cool (Featuring Mario Winans) (Album Version),0.3451378736309952,Jay-Jay Johanson - Rush,0.3411187295666945
TRXACXM12903CEC365,SOEFTYS129F06C1DEB,ARPD2KK1187B9B8B98,Cascada,Fever,electronic,Daft Punk - Touch It / Technologic,5679.0,Twista - I'm A Winner (Amended Album Version),5491.0,Vanilla Ice - Ice Is Workin' It,5158.0,Daft Punk - Touch It / Technologic,5452.409999999945,Twista - I'm A Winner (Amended Album Version),5115.819999999914,Vanilla Ice - Ice Is Workin' It,4886.55999999988,Devo - Whip It,526.5447699531638,The Plasmatics - Corruption,519.8986815807139,Uriah Heep - Save It,519.4265188330687,Devo - Whip It,0.666852218837513,Uriah Heep - Save It,0.6596086700523046,Sarah Connor - French Kissing,0.6588063430184941,Lauryn Hill - Interlude 5,239.16003148358712,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),234.7793456424503,Eminem - 8 Mile,216.27605878032483,Michael Jackson - Man In The Mirror,140.53619958239912,Eric Carmen - Make Me Lose Control,139.59192327296165,Chanté Moore - Better Than Making Love,136.4487084927265,Chanté Moore - Better Than Making Love,281.65468134922554,Rick James - Call Me Up,271.11261155199276,Batmobile - Kiss me now,269.6949809000611,Chanté Moore - Better Than Making Love,0.3921186844704686,Rick James - Call Me Up,0.3794707938205796,Batmobile - Kiss me now,0.3764947393688859
TRWWVGC12903CB5C50,SOBSJQH12AB01876C3,AR6LZB61187B9AF431,Depeche Mode,Freestate,electronic,Marques Houston - Cancel (Album Version),1426.0,Fatboy Slim - Acid 8000,1375.0,Eminem - My Darling,1059.0,Marques Houston - Cancel (Album Version),1368.3849999999975,Fatboy Slim - Acid 8000,1339.235,Stevie Wonder - All Day Sucker,979.5800000000006,Damn Yankees - Firefly (LP Version),461.7496722027972,Marques Houston - Cancel (Album Version),455.4986166986887,Animal Collective - Brother Sport,447.461121701288,Damn Yankees - Firefly (LP Version),0.590293211050988,Marques Houston - Cancel (Album Version),0.5794378650979687,Natalie Merchant - Saint Judas (LP Version),0.572026772174609,Aceyalone - Mr. Outsider,127.62049683095827,Michael Jackson - Man In The Mirror,121.16608010207749,Lauryn Hill - Interlude 5,111.89103886530513,Ella Fitzgerald - Let Yourself Go,96.02140199358527,tobyMac - Get This Party Started: Ghost Remix,87.70677899651406,The Jacksons - Enjoy Yourself,87.30102338034993,Ella Fitzgerald - Let Yourself Go,342.13422958122436,Beverley Craven - Phoenix From The Fire,261.43107642830944,The Jacksons - Enjoy Yourself,251.17427690269943,Ella Fitzgerald - Let Yourself Go,0.4494817536793454,Beverley Craven - Phoenix From The Fire,0.3578203943461629,The Jacksons - Enjoy Yourself,0.3434940883838622
